post_date,account_username,comment_username,comment_text,likes_comment,comment_time,caption,post_url,total_post_likes,total_post_comments
2023-01-05,katadatacoid,user_49845,Market bullish untuk jangka panjang. [3403],7,2023-01-06 01:39:23.608786959,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock120/,5652,110
2023-01-05,katadatacoid,user_43207,Asing hancur gak jelas! 🤬 [6352],9,2023-01-06 21:38:45.805526850,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock121/,5607,318
2023-01-05,idx_channel,user_51192,Inflasi hold dulu bulan ini. [8491],7,2023-01-06 05:22:08.002266742,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock122/,3190,396
2023-01-05,katadatacoid,user_78475,Saham hijau terus inflasi terkendali. [5811],5,2023-01-06 15:27:30.199006633,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock123/,6565,293
2023-01-06,katadatacoid,user_15288,Saham naik untuk jangka panjang. [4356],0,2023-01-06 01:16:52.395746524,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock124/,6298,310
2023-01-06,kontannews,user_78258,Saham rebound fundamental kuat. [4093],1,2023-01-06 15:45:14.592486416,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock125/,5430,324
2023-01-06,idx_channel,user_8424,Porto hancur cut loss mending. [6626],1,2023-01-06 18:08:36.789226307,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock126/,4289,233
2023-01-06,cnbcindonesia,user_86530,Kebijakan crash pada kabur. [3255],17,2023-01-06 10:42:58.985966198,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock127/,4841,181
2023-01-06,katadatacoid,user_6655,Suku bunga berapa target wait and see. [9884],12,2023-01-06 19:30:21.182706090,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock128/,4838,165
2023-01-06,cnbcindonesia,user_66455,Kebijakan merah merona cut loss mending. [6797],3,2023-01-06 17:35:43.379445981,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock129/,3408,356
2023-01-06,kontannews,user_63046,IHSG berapa target bulan ini. [2389],6,2023-01-06 06:39:05.576185872,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock130/,5785,342
2023-01-06,cnbcindonesia,user_53269,Portofolio sangat bagus mantap! #cuan [7731],0,2023-01-06 17:18:27.772925764,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock131/,3527,291
2023-01-06,cnbcindonesia,user_7368,Market merah merona cut loss mending. [1001],0,2023-01-06 18:13:49.969665655,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock132/,4820,226
2023-01-06,katadatacoid,user_66641,Perbankan menunggu rilis bulan ini. [4041],0,2023-01-07 07:32:12.166405546,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock133/,5210,388
2023-01-06,cnbcindonesia,user_27289,IHSG hijau terus fundamental kuat. [6383],4,2023-01-07 04:49:34.363145438,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock134/,6049,246
2023-01-06,kontannews,user_99818,Inflasi menunggu rilis bulan ini. [1894],0,2023-01-07 01:53:56.559885329,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock135/,6685,253
2023-01-06,bisniscom,user_27745,Kebijakan BI meroket inflasi terkendali. [2266],1,2023-01-07 00:48:18.756625220,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock136/,3968,247
2023-01-06,idx_channel,user_17082,Ekonomi merah merona resesi di depan mata. [8057],1,2023-01-07 12:12:40.953365112,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock137/,4510,609
2023-01-06,bisniscom,user_99656,Market bullish inflasi terkendali. [7078],9,2023-01-07 04:37:03.150105003,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock138/,4908,350
2023-01-06,bisniscom,user_40063,Kebijakan merah merona pada kabur. [1955],3,2023-01-07 07:00:25.346844894,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock139/,3438,500
2023-01-06,idx_channel,user_46241,Kebijakan crash resesi di depan mata. [2394],12,2023-01-07 13:43:47.543584786,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock140/,4327,71
2023-01-06,idx_channel,user_79301,Suku bunga menunggu rilis wait and see. [7895],0,2023-01-07 08:50:09.740324677,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock141/,5230,67
2023-01-06,idx_channel,user_99317,Market apa dampaknya wait and see. [2646],3,2023-01-07 12:36:31.937064568,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock142/,3844,331
2023-01-06,kontannews,user_14760,Kebijakan crash gak jelas! 🤬 [5356],7,2023-01-07 00:07:54.133804460,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock143/,4233,223
2023-01-06,katadatacoid,user_77619,Portofolio hijau terus inflasi terkendali. [6897],8,2023-01-07 17:26:16.330544351,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock144/,7189,174
2023-01-06,bisniscom,user_56204,Inflasi hold dulu min? [4178],2,2023-01-07 17:31:38.527284242,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock145/,6214,291
2023-01-06,bisniscom,user_35707,Porto merah merona gak jelas! 🤬 [1956],1,2023-01-07 14:11:00.724024134,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock146/,5727,305
2023-01-06,idx_channel,user_30856,Ekonomi turun tajam ngeri bgt. [6178],3,2023-01-07 19:30:22.920764025,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock147/,4118,461
2023-01-06,katadatacoid,user_62212,Suku bunga menunggu rilis min? [8473],10,2023-01-07 20:45:45.117503916,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock148/,5148,132
2023-01-07,bisniscom,user_44753,Porto boncos pada kabur. [2969],6,2023-01-07 18:09:07.314243808,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock149/,4376,491
2023-01-07,idx_channel,user_56409,Perbankan apa dampaknya bulan ini. [7089],1,2023-01-07 06:58:29.510983699,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock150/,4551,306
2023-01-07,cnbcindonesia,user_43287,IHSG anjlok gak jelas! 🤬 [4124],5,2023-01-07 23:37:51.707723590,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock151/,5342,188
2023-01-07,cnbcindonesia,user_86150,IHSG berapa target min? [4828],6,2023-01-08 02:20:13.904463482,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock152/,6223,369
2023-01-07,bisniscom,user_26426,Porto crash resesi di depan mata. [2000],10,2023-01-08 03:38:36.101203373,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock153/,5979,166
2023-01-07,idx_channel,user_32324,Kebijakan crash ngeri bgt. [3875],2,2023-01-07 10:53:58.297943264,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock154/,2848,476
2023-01-07,katadatacoid,user_78576,Porto turun tajam resesi di depan mata. [3989],2,2023-01-07 12:15:20.494683156,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock155/,2500,529
2023-01-07,idx_channel,user_12556,IHSG hold dulu akhir tahun? [5399],1,2023-01-07 20:48:42.691423047,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock156/,6022,81
2023-01-07,katadatacoid,user_65106,Suku bunga berapa target akhir tahun? [1406],0,2023-01-08 03:45:04.888162938,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock157/,4747,339
2023-01-07,kontannews,user_47881,Kebijakan boncos ngeri bgt. [5882],0,2023-01-08 01:46:27.084902830,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock158/,4129,201
2023-01-07,kontannews,user_65157,Inflasi tolong jelaskan bulan ini. [6539],6,2023-01-07 20:29:49.281642721,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock159/,4017,277
2023-01-07,kontannews,user_90022,Kondisi ekonomi hijau terus inflasi terkendali. [4654],0,2023-01-07 19:04:11.478382612,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock160/,6397,292
2023-01-07,cnbcindonesia,user_81758,Asing crash gak jelas! 🤬 [7284],5,2023-01-08 10:18:33.675122504,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock161/,4716,340
2023-01-07,cnbcindonesia,user_35084,Market anjlok ngeri bgt. [7295],1,2023-01-08 00:39:55.871862395,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock162/,4705,424
2023-01-07,katadatacoid,user_65174,Suku bunga hold dulu bulan ini. [4040],1,2023-01-08 09:26:18.068602286,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock163/,4645,345
2023-01-07,cnbcindonesia,user_41390,Kebijakan BI rebound waktunya serok bawah 🚀 [1987],3,2023-01-08 02:22:40.265342178,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock164/,5734,164
2023-01-07,cnbcindonesia,user_32910,Market hancur ngeri bgt. [7780],6,2023-01-08 00:10:02.462082069,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock165/,5302,246
2023-01-07,katadatacoid,user_15210,Market hold dulu akhir tahun? [8843],2,2023-01-08 16:26:24.658821960,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock166/,4350,177
2023-01-07,bisniscom,user_37378,Kebijakan crash pada kabur. [3475],5,2023-01-08 07:23:46.855561852,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock167/,5330,383
2023-01-07,bisniscom,user_20201,Ekonomi turun tajam resesi di depan mata. [6291],2,2023-01-08 01:20:09.052301743,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock168/,3048,237
2023-01-07,bisniscom,user_26592,Kebijakan BI bullish inflasi terkendali. [4374],0,2023-01-08 06:42:31.249041634,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock169/,4888,209
2023-01-07,bisniscom,user_82437,Kebijakan merah merona gak jelas! 🤬 [2679],1,2023-01-08 03:10:53.445781526,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock170/,5865,376
2023-01-07,cnbcindonesia,user_77559,Market hold dulu bulan ini. [5895],3,2023-01-08 10:39:15.642521417,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock171/,4317,182
2023-01-07,cnbcindonesia,user_56114,Market meroket mantap! #cuan [3496],8,2023-01-08 23:10:37.839261308,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock172/,5449,246
2023-01-08,bisniscom,user_88468,Perbankan hold dulu min? [9785],2,2023-01-08 20:58:00.036001200,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock173/,6774,326
2023-01-08,kontannews,user_7721,Inflasi apa dampaknya akhir tahun? [8842],0,2023-01-08 16:47:22.232741091,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock174/,5028,299
2023-01-08,katadatacoid,user_74822,IHSG berapa target min? [5259],3,2023-01-08 21:08:44.429480982,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock175/,5286,288
2023-01-08,cnbcindonesia,user_17920,Market boncos resesi di depan mata. [1963],1,2023-01-08 23:10:06.626220874,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock176/,5507,305
2023-01-08,bisniscom,user_56099,Porto merah merona resesi di depan mata. [4036],9,2023-01-08 15:23:28.822960765,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock177/,5540,171
2023-01-08,bisniscom,user_56677,Ekonomi boncos gak jelas! 🤬 [7488],26,2023-01-09 02:26:51.019700656,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock178/,3504,388
2023-01-08,kontannews,user_98359,Kebijakan BI meroket fundamental kuat. [7406],5,2023-01-08 16:17:13.216440548,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock179/,5160,300
2023-01-08,cnbcindonesia,user_13411,Kondisi ekonomi menguntungkan inflasi terkendali. [1419],9,2023-01-09 01:13:35.413180439,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock180/,4567,432
2023-01-08,idx_channel,user_77373,Ekonomi merah merona ngeri bgt. [7140],16,2023-01-09 04:11:57.609920330,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock181/,4423,40
2023-01-08,idx_channel,user_60353,Perbankan berapa target min? [7356],1,2023-01-09 05:40:19.806660222,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock182/,4877,256
2023-01-08,cnbcindonesia,user_11749,Asing merah merona ngeri bgt. [8961],0,2023-01-08 20:25:42.003400113,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock183/,4827,471
2023-01-08,cnbcindonesia,user_65041,Asing turun tajam resesi di depan mata. [7164],11,2023-01-08 12:45:04.200140004,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock184/,5291,226
2023-01-08,cnbcindonesia,user_91353,Kebijakan boncos cut loss mending. [8177],0,2023-01-08 15:50:26.396879896,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock185/,7157,239
2023-01-08,katadatacoid,user_26431,Porto anjlok cut loss mending. [8099],10,2023-01-08 22:37:48.593619787,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock186/,5088,472
2023-01-08,idx_channel,user_8788,IHSG rebound waktunya serok bawah 🚀 [4456],8,2023-01-09 00:59:10.790359678,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock187/,5010,245
2023-01-08,katadatacoid,user_65027,Kebijakan hancur pada kabur. [6330],2,2023-01-08 22:15:32.987099570,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock188/,5282,229
2023-01-08,katadatacoid,user_53161,Kondisi ekonomi meroket mantap! #cuan [3376],5,2023-01-09 07:54:55.183839461,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock189/,5281,207
2023-01-08,cnbcindonesia,user_86667,Market bearish resesi di depan mata. [3196],1,2023-01-09 05:40:17.380579352,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock190/,6455,479
2023-01-08,bisniscom,user_27806,Saham rebound mantap! #cuan [8569],0,2023-01-09 01:56:39.577319244,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock191/,3262,105
2023-01-08,cnbcindonesia,user_85080,Kondisi ekonomi naik fundamental kuat. [1685],5,2023-01-08 20:49:01.774059135,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock192/,5304,326
2023-01-08,cnbcindonesia,user_16997,Investasi hijau terus inflasi terkendali. [8165],9,2023-01-09 18:49:23.970799026,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock193/,3706,323
2023-01-08,kontannews,user_94980,Porto hancur cut loss mending. [8003],6,2023-01-09 09:33:46.167538918,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock194/,5399,234
2023-01-08,kontannews,user_28044,Suku bunga hold dulu akhir tahun? [4754],4,2023-01-09 09:18:08.364278809,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock195/,4141,324
2023-01-08,idx_channel,user_30806,Kondisi ekonomi rebound mantap! #cuan [8295],0,2023-01-09 18:50:30.561018700,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock196/,4790,214
2023-01-08,katadatacoid,user_81102,IHSG crash ngeri bgt. [4967],4,2023-01-09 17:48:52.757758591,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock197/,6196,239
2023-01-09,bisniscom,user_27832,Market crash resesi di depan mata. [4083],0,2023-01-09 23:58:14.954498483,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock198/,6126,378
2023-01-09,kontannews,user_67549,Inflasi berapa target wait and see. [2929],4,2023-01-09 15:17:37.151238374,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock199/,3474,426
2023-01-09,cnbcindonesia,user_95733,IHSG bearish pada kabur. [4292],6,2023-01-09 08:09:59.347978265,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock200/,5734,200
2023-01-09,katadatacoid,user_6997,Ekonomi bearish pada kabur. [4390],0,2023-01-09 14:36:21.544718157,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock201/,6115,235
2023-01-09,idx_channel,user_29854,Suku bunga berapa target wait and see. [6469],6,2023-01-09 12:31:43.741458048,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock202/,4917,287
2023-01-09,kontannews,user_76564,Suku bunga apa dampaknya wait and see. [6237],0,2023-01-09 08:47:05.938197939,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock203/,6221,358
2023-01-09,kontannews,user_96804,Porto merah merona gak jelas! 🤬 [4471],19,2023-01-09 22:40:28.134937831,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock204/,5717,467
2023-01-09,idx_channel,user_62330,Ekonomi boncos gak jelas! 🤬 [7900],1,2023-01-10 05:31:50.331677722,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock205/,4416,169
2023-01-09,idx_channel,user_30309,Asing crash ngeri bgt. [4331],6,2023-01-10 01:14:12.528417613,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock206/,5099,314
2023-01-09,bisniscom,user_8710,Inflasi hold dulu wait and see. [8736],12,2023-01-10 01:47:34.725157505,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock207/,4899,279
